enterprise;organization;system;owner;environment;site;language;full_member;member;item_type;item;relationship;full_member_related;member_related;item_type_related;item_related;hash;hash_related;sequencing;structure;label;level;language_cross;date;time,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Imports;br.com.itspay.proc0105.dto.CobrancaPlanoSaudeDTO;br.com.itspay.proc0105.dto;IMPORTEE;CobrancaPlanoSaudeDTO;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;8944bbe1d89d86826c9a980cb567b42e6417f70fe1e0ce780e89d83eb9aa3ac1;4;structure;label;level;language_cross;2023-03-13;1678704707921607500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Imports;java.util.concurrent.TimeUnit;java.util.concurrent;IMPORTEE;TimeUnit;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;8d37c0149ec255978710e48e55a73d7683297c8ef9379ce145478064b36da805;14;structure;label;level;language_cross;2023-03-13;1678704707921607500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Imports;br.com.itspay.proc0105.model.ContaPagamento;br.com.itspay.proc0105.model;IMPORTEE;ContaPagamento;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;933f79366c77401a29989b5d0db51e80ea01b75402a1858001213b915d24eabb;5;structure;label;level;language_cross;2023-03-13;1678704707921607500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Imports;br.com.itspay.proc0105.model.PlanoSaudeProdutoVigencia;br.com.itspay.proc0105.model;IMPORTEE;PlanoSaudeProdutoVigencia;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;9ac011d5558b6696fdaf0dc009e04cf3f4a91add6f6584fcf95e8829507e56b5;7;structure;label;level;language_cross;2023-03-13;1678704707921607500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Imports;br.com.itspay.proc0105.repository.PlanoSaudeProdutoVigenciaRepository;br.com.itspay.proc0105.repository;IMPORTEE;PlanoSaudeProdutoVigenciaRepository;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;b51097bee53ebd6d5b500c306384753eeadbd874c5cf17cde89058a06578cbb5;9;structure;label;level;language_cross;2023-03-13;1678704707921607500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Imports;java.util.Iterator;java.util;IMPORTEE;Iterator;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;c7d118237cc9a079a15a03814c0b7b34267135bc1145a3c4a3c3a87b31fa5b42;12;structure;label;level;language_cross;2023-03-13;1678704707921607500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Imports;br.com.itspay.proc0105.util.enums.FluxoCobrancaEnum;br.com.itspay.proc0105.util.enums;IMPORTEE;FluxoCobrancaEnum;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;d9b035b415195fb767f0d086b640b0b439e2e4e0ec0d2e73755147b47bd11606;10;structure;label;level;language_cross;2023-03-13;1678704707921607500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Imports;br.com.itspay.proc.step.processor.AbstractItemProcessor;br.com.itspay.proc.step.processor;IMPORTEE;AbstractItemProcessor;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;f44687f93258606006ec1dcf950d8404e86e727d4f0b3b872526bc6e57fb0517;3;structure;label;level;language_cross;2023-03-13;1678704707921607500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Names;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;JAVA_FILE_NAME;StepCobrancaPlanoSaudeProcessor;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;7972fb2a3d42780f0d28c082ccd379990fe407412d71334b37cd41058896024f;15;structure;label;level;language_cross;2023-03-13;1678704707921607500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor;dataFimVigencia;CLASS;dataFimVigencia;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;02f3937529656cfa48302344bb4154a680205834a1a80f3c5ab7a1b230d7c543;126;structure;label;level;language_cross;2023-03-13;1678704707932700000,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor;contratoPlanoSaude;CLASS;contratoPlanoSaude;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;08e468fa3bd33ec30ecca4ed95ad4eadf6ab04bf608a36255469db7695e729ee;63;structure;label;level;language_cross;2023-03-13;1678704707926606500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.contratos;contratos;CLASS;contratos;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;1caf4c8cfb782cf6d74a03f6a1965d5499facbbe94edb9423b8c71196269a0f7;46;structure;label;level;language_cross;2023-03-13;1678704707924610300,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor;model;CLASS;model;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;21710b00a23594b7a4af7bb32c4b0cad31bef27d0508e46176447df0177aa694;54;structure;label;level;language_cross;2023-03-13;1678704707925607100,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.model;model;CLASS;model;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;5464037e89a687ec9078b3d09e9b8db348972737725228005cb6e5b9162244aa;49;structure;label;level;language_cross;2023-03-13;1678704707924610300,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;UNIDENTIFIED_JAVA_LIB.UNIDENTIFIED_JAVA_CLASS;UNIDENTIFIED_JAVA_CLASS;CLASS;UNIDENTIFIED_JAVA_CLASS;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;550806a88215d4c56bdf0634906892e31130fbe539afa99ac5dbae01d2c0b46b;166;structure;label;level;language_cross;2023-03-13;1678704707937787400,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor;dto;CLASS;dto;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;5e72480d7f31a907bbcdbf732be6e1445367b8b4026b1dfbe49a983a6cd550bb;24;structure;label;level;language_cross;2023-03-13;1678704707923606500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor;item;CLASS;item;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;6fdb864bdc3a68bf2e8d953f6c20b6177a81af943e55f82daec2f492403a668d;33;structure;label;level;language_cross;2023-03-13;1678704707923606500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.contratoPlanoSaude;contratoPlanoSaude;CLASS;contratoPlanoSaude;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;71427b37fcc1411da190fa264536f7f4997836bc773a39e75f88a235e27edcff;66;structure;label;level;language_cross;2023-03-13;1678704707926606500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.dataFimVigencia;dataFimVigencia;CLASS;dataFimVigencia;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;729334763727a721c767449ac8f0972d64e48fb8333002dde900b7572eed6e0d;133;structure;label;level;language_cross;2023-03-13;1678704707933710200,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.dto;dto;CLASS;dto;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;7fcdf858f786727a363e1f2d2143f573225d943afbec85b9b00cbcadac40d0a9;169;structure;label;level;language_cross;2023-03-13;1678704707937787400,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.util.enums.FluxoCobrancaEnum;FluxoCobrancaEnum;CLASS;FluxoCobrancaEnum;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;a2eb03513e17bee813b6632b28b443feff928689a26af856de632c96e8719add;121;structure;label;level;language_cross;2023-03-13;1678704707932700000,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor;DAYS;CLASS;DAYS;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;a3ef1d86f4206488ea86d3b1689911c6c08b2e411ee9d20260ccb375199f665d;160;structure;label;level;language_cross;2023-03-13;1678704707936770800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.iterator;iterator;CLASS;iterator;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;a41b4642e02835e13a99173557ba79d86ed7c1431c40a53a81900cf9ef17fd8a;61;structure;label;level;language_cross;2023-03-13;1678704707925607100,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor;Math;CLASS;Math;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;b803a90443aedc3cbb0716bef4ce28680591d57d6ba43c1b4e64f223a43baafa;142;structure;label;level;language_cross;2023-03-13;1678704707934718700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;java.util.concurrent.TimeUnit;TimeUnit;CLASS;TimeUnit;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;b8b08ee5aed7504af5fb0876fe90b3b4e2995351351826eda677138831b2d3a6;164;structure;label;level;language_cross;2023-03-13;1678704707936770800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor;iterator;CLASS;iterator;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;bda25922fe92a209374c6a667d942de690e444609a8bab00a6c74e8b3fe7209b;58;structure;label;level;language_cross;2023-03-13;1678704707925607100,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.repository;repository;CLASS;repository;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;e2a6d39bb4ccbf1e6c29d74ddb453a09983b0ba855ce628fd6687d4745df3230;20;structure;label;level;language_cross;2023-03-13;1678704707922605700,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.StepCobrancaPlanoSaudeProcessor;contratos;CLASS;contratos;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;e4fe73a5f403c5ad169ec890a2aaeea709e5c0ef8c4a5860abf06d25c9f169ec;43;structure;label;level;language_cross;2023-03-13;1678704707924610300,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.item;item;CLASS;item;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;e5c232975ff643fd1c95e035cf4dd58cbd502785f96635f904e4ee5076d661f6;36;structure;label;level;language_cross;2023-03-13;1678704707923606500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.StepCobrancaPlanoSaudeProcessor;StepCobrancaPlanoSaudeProcessor;CLASS;StepCobrancaPlanoSaudeProcessor;Summons;br.com.itspay.proc0105.step.;;CLASS;;9f9e05f5250a79ea2b495477211b27e7053323d1fe9ead2638f3c864de00939e;ef76d046b2bc747bd15d899ca45bdd0f3c18f7dc6256d107395be8081173bb81;28;structure;label;level;language_cross;2023-03-13;1678704707923606500,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.AccountBalanceResponse;AccountBalanceResponse;VARIABLE_VALUE;date;Ascribes;.AccountBalanceResponse;AccountBalanceResponse;VARIABLE;date;9f9e23ff8307cfa717bceed2a77a228898cfa2ee24d1f5a599b893919a18f4fc;0023226cbdffcdc50da17808ebdb75bf5bffceb00f96ca2645e012994a8390d1;17;structure;label;level;language_cross;2023-03-13;1678704707567898800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0189.model.RegistroArqPreLancamento.jad;LogArquivoPreLancamentoRepositoryCustom;CLASS;LogArquivoPreLancamentoRepositoryCustom.jad;Imports;br.com.itspay.proc0189.vo.ProdutoContratadoVO;br.com.itspay.proc0189.vo;IMPORTEE;ProdutoContratadoVO;9fad22bc49585aa16bb9a32a2b1e2402cb1f263d6e7322e9b0317e22032f25b7;44eeab7aa25470b62b1d097f7c3857e0d0ef38f29312bc1fa4faed6acc5f4f4c;3;structure;label;level;language_cross;2023-03-13;1678732657942660300,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0189.model.RegistroArqPreLancamento.jad;LogArquivoPreLancamentoRepositoryCustom;CLASS;LogArquivoPreLancamentoRepositoryCustom.jad;Imports;br.com.itspay.proc0189.vo.ProdutoInstituicaoVO;br.com.itspay.proc0189.vo;IMPORTEE;ProdutoInstituicaoVO;9fad22bc49585aa16bb9a32a2b1e2402cb1f263d6e7322e9b0317e22032f25b7;63099ec134e2473a5a15bc1d15e48dfb05f858413bda0c6df2dd3488dc0d8cc9;4;structure;label;level;language_cross;2023-03-13;1678732657942660300,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0189.model.RegistroArqPreLancamento.jad;LogArquivoPreLancamentoRepositoryCustom;CLASS;LogArquivoPreLancamentoRepositoryCustom.jad;Imports;java.util.List;java.util;IMPORTEE;List;9fad22bc49585aa16bb9a32a2b1e2402cb1f263d6e7322e9b0317e22032f25b7;655e703fe30904db5a8741c066d648f3f9cc7203a23ccbf253b748cb8bde1be9;5;structure;label;level;language_cross;2023-03-13;1678732657942660300,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.AbstractEntity;AbstractEntity;CLASS;AbstractEntity;Implements;java.io.Serializable;Serializable;CLASS;Serializable;9faf3f0f401774284d7ec8bb9e9e28abc00f44f0f33a4975dc7db78653a2d894;27271514f028e81031c0d694d5c93d50b77be625d29a85e5d84610f39cd18f73;7;structure;label;level;language_cross;2023-03-13;1678704708107615800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.AbstractEntity;AbstractEntity;CLASS;AbstractEntity;Imports;java.io.Serializable;java.io;IMPORTEE;Serializable;9faf3f0f401774284d7ec8bb9e9e28abc00f44f0f33a4975dc7db78653a2d894;997522ae9342a156bbf613015ed09deab931e8f348c5d3a21dcf7830573a7581;3;structure;label;level;language_cross;2023-03-13;1678704708107615800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.AbstractEntity;AbstractEntity;CLASS;AbstractEntity;Names;.AbstractEntity;AbstractEntity;JAVA_FILE_NAME;AbstractEntity;9faf3f0f401774284d7ec8bb9e9e28abc00f44f0f33a4975dc7db78653a2d894;75e0d955fb9363f3844542864363786167dec061709ad4d26a25240f88edbd95;4;structure;label;level;language_cross;2023-03-13;1678704708107615800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;br.com.itspay.proc0105.dto;CobrancaPlanoSaudeDTO;METHOD;CobrancaPlanoSaudeDTO;Invokes;br.com.itspay.proc0105.dto.CobrancaPlanoSaudeDTO;model;METHOD;getContaPagamento;9fdbac0053a865b303ad55a623b16eb038d209248c78c91a1d3f151ad81fe74d;09a8b6306af990b5013943959ba14316559478086c71dc0f902c3d9055bc53f9;10;structure;label;level;language_cross;2023-03-13;1678704707575758300,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;br.com.itspay.proc0105.dto;CobrancaPlanoSaudeDTO;METHOD;CobrancaPlanoSaudeDTO;Invokes;UNIDENTIFIED_JAVA_LIB.UNIDENTIFIED_JAVA_CLASS;UNIDENTIFIED_JAVA_CLASS;METHOD;getVigenciasPendentesDaConta;9fdbac0053a865b303ad55a623b16eb038d209248c78c91a1d3f151ad81fe74d;84fc9cd19e815ac11a774bec7362d8dfd97928c93c2c53ae6907c485c24afb35;13;structure;label;level;language_cross;2023-03-13;1678704707576772200,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;br.com.itspay.proc0105.dto;CobrancaPlanoSaudeDTO;METHOD;CobrancaPlanoSaudeDTO;Invokes;UNIDENTIFIED_JAVA_LIB.UNIDENTIFIED_JAVA_CLASS;UNIDENTIFIED_JAVA_CLASS;METHOD;getContratos;9fdbac0053a865b303ad55a623b16eb038d209248c78c91a1d3f151ad81fe74d;cb6dbecf5e54e45eee0113cb00f246484040d9cc8f345d727a8b7239dd87c6eb;16;structure;label;level;language_cross;2023-03-13;1678704707576772200,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PlanoSaudeProdutoContratado;PlanoSaudeProdutoContratado;METHOD;setStatus;Realizes;.PlanoSaudeProdutoContratado;PlanoSaudeProdutoContratado;CLASS;PlanoSaudeProdutoContratado;9ff20c39c40b954a7f5362f63d445c79a772e6ff2bc0feab16df625564663cba;911c5f2fc15ee64e700e41d0695e1c6c7a45710832017b99953a44b210ca964c;100;structure;label;level;language_cross;2023-03-13;1678704707744049400,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.SaldoContaCredRepository;SaldoContaCredRepository;INTERFACE;SaldoContaCredRepository;Names;.SaldoContaCredRepository;SaldoContaCredRepository;JAVA_FILE_NAME;SaldoContaCredRepository;9ffd6a1eb2a211391b675f6ad4e97b0d298628259cff06028cb08785c5332990;a03388b18d24a2deb2cf019a0df0f0bc3331cbffba46c49306957dbfab312652;3;structure;label;level;language_cross;2023-03-13;1678704707856487800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.Credencial;Credencial;METHOD;setTitularidade;Realizes;.Credencial;Credencial;CLASS;Credencial;9fff08df63c078ecac001814047d023f9b99d3f56b05caecfee6a71c878a7b9c;e16f9577fc9fd31ed884b7359c8dc4ff30e70380fdfe581361cec5b724f86057;53;structure;label;level;language_cross;2023-03-13;1678704707675631000,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.Credencial;Credencial;METHOD;setIdContaPagamento;Realizes;.Credencial;Credencial;CLASS;Credencial;a02eba5782cdeca1811edd5eb2ca21fd161b944e26b778b65c82c6a551993a46;e16f9577fc9fd31ed884b7359c8dc4ff30e70380fdfe581361cec5b724f86057;49;structure;label;level;language_cross;2023-03-13;1678704707674611600,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PagamentoDTO;PagamentoDTO;METHOD;setRrn;Realizes;.PagamentoDTO;PagamentoDTO;CLASS;PagamentoDTO;a06aad500729263eace72dc6951f88883dc881e7691c6bb0c0f20cd60f2ff06f;944686d8b339a938f0df2d3b19c69c0aa0bcc09d9279d1ce471e47838ec11dbc;36;structure;label;level;language_cross;2023-03-13;1678704707628070800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;.PreLancamento;PreLancamento;VARIABLE_VALUE;idLancamento;Ascribes;.PreLancamento;PreLancamento;VARIABLE;idLancamento;a0ca86cf974925fe1b02a9ddaee2e453ac3060b5f50351ef19b2e4a485529766;c52548c8cde9cea142afe0ec958ad3045751a336bc145409dbfc55a2e75d1d64;16;structure;label;level;language_cross;2023-03-13;1678704708154109100,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAVA;br.com.itspay.proc0105.repository.SaldoContaCredRepository;SaldoContaCredRepository;PACKAGE;br.com.itspay.proc0105.repository;Packages;br.com.itspay.proc0105.repository.SaldoContaCredRepository;SaldoContaCredRepository;CLASS;SaldoContaCredRepository;a0d1f83def9cb4d58aaa2f11a050be4d25748b9971aec00544a7d76006863a72;426a9431afdd56d09e9f9a8415266a8ae4cf0be8c30f191e6d31da591c1b9c58;1;structure;label;level;language_cross;2023-03-13;1678704707856487800,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0105.repository.SaldoContaCredRepository.jad;SaldoContaCredRepository;DIRECTORY;C:\_zMain\_zProjects\_zAbsolute\INGRUPO\ItsPay\DF\Meios de Pagamento\Desenvolvimento\JAD\proc0105\repository;Addresses;br.com.itspay.proc0105.repository.SaldoContaCredRepository.jad;SaldoContaCredRepository.jad;PACKAGE;br.com.itspay.proc0105.repository;a0d7e9da9c423fa1bea68946077c823f76e0466e2eb0571988633a96b7b92be1;2c4234a52f5f33858020bbcfa1954045a80143f8773e6c5137bd9e476f3beb83;2;structure;label;level;language_cross;2023-03-13;1678732657640944900,,,,,
INGRUPO;ItsPay;Meios de Pagamento;not built in;DF;Desenvolvimento;JAD;br.com.itspay.proc0189.vo.ProdutoContratadoVO.jad;ProdutoContratadoVO;CLASS;ProdutoContratadoVO.jad;Gets;br.com.itspay.proc0189.vo.ProdutoContratadoVO;ProdutoContratadoVO;FIELD;prazoPagamento;a0e255c4c385a922c72f7d8dacd9eed66e57a040d1f1810f0c13f63a6739fa62;7acc41242374b082897ec5913f7bdaeee1112c46b61d09248c91d3acb0edf00e;11;structure;label;level;language_cross;2023-03-13;1678732658577643100,,,,,
